Pais,Continente,Diarios,Casos,Avg,Max,Std
Cayman Islands,America,3.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,3.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,8.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,12.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,6.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,10.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,4.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,7.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,13.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,14.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,10.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,18.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,2.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,29.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,15.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,18.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,3.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,15.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,10.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,8.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,15.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,16.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,13.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,14.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,8.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,17.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,2.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,22.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,8.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,10.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,4.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,3.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,17.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,13.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,6.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,7.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,2.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,16.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,5.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,4.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,6.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,11.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,8.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,2.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,10.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,12.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,12.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,35.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,30.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,29.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,38.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,93.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,78.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,112.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,554.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1026.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1527.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,1888.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,647.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,925.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,208.00,8245.00,90.00,1888.00,297.00
Cayman Islands,America,374.00,8245.00,90.00,1888.00,297.00
Central African Republic,Africa,1.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,3.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,2.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,3.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,2.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,1.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,7.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,53.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,107.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,148.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,277.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,407.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,623.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,588.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,586.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,621.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,540.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,319.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,197.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,114.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,15.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,27.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,11.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,27.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,21.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,29.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,20.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,44.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,13.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,39.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,9.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,1.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,7.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,4.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,13.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,21.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,11.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,2.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,9.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,14.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,2.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,23.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,2.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,10.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,1.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,6.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,9.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,0.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,7.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,1.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,0.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,24.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,4.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,39.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,23.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,158.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,220.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,322.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,437.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,187.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,263.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,192.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,213.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,12.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,3861.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,35.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,57.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,14.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,6.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,6.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,13.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,52.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,18.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,54.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,44.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,19.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,23.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,15.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,1.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,33.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,29.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,14.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,16.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,77.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,40.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,61.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,35.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,52.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,42.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,49.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,34.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,170.00,11961.00,129.00,3861.00,419.00
Central African Republic,Africa,0.00,11961.00,129.00,3861.00,419.00
Chad,Africa,2.00,5703.00,62.00,596.00,93.00
Chad,Africa,3.00,5703.00,62.00,596.00,93.00
Chad,Africa,4.00,5703.00,62.00,596.00,93.00
Chad,Africa,6.00,5703.00,62.00,596.00,93.00
Chad,Africa,18.00,5703.00,62.00,596.00,93.00
Chad,Africa,13.00,5703.00,62.00,596.00,93.00
Chad,Africa,71.00,5703.00,62.00,596.00,93.00
Chad,Africa,205.00,5703.00,62.00,596.00,93.00
Chad,Africa,181.00,5703.00,62.00,596.00,93.00
Chad,Africa,172.00,5703.00,62.00,596.00,93.00
Chad,Africa,103.00,5703.00,62.00,596.00,93.00
Chad,Africa,59.00,5703.00,62.00,596.00,93.00
Chad,Africa,13.00,5703.00,62.00,596.00,93.00
Chad,Africa,8.00,5703.00,62.00,596.00,93.00
Chad,Africa,8.00,5703.00,62.00,596.00,93.00
Chad,Africa,6.00,5703.00,62.00,596.00,93.00
Chad,Africa,8.00,5703.00,62.00,596.00,93.00
Chad,Africa,9.00,5703.00,62.00,596.00,93.00
Chad,Africa,26.00,5703.00,62.00,596.00,93.00
Chad,Africa,21.00,5703.00,62.00,596.00,93.00
Chad,Africa,8.00,5703.00,62.00,596.00,93.00
Chad,Africa,12.00,5703.00,62.00,596.00,93.00
Chad,Africa,30.00,5703.00,62.00,596.00,93.00
Chad,Africa,26.00,5703.00,62.00,596.00,93.00
Chad,Africa,27.00,5703.00,62.00,596.00,93.00
Chad,Africa,45.00,5703.00,62.00,596.00,93.00
Chad,Africa,67.00,5703.00,62.00,596.00,93.00
Chad,Africa,27.00,5703.00,62.00,596.00,93.00
Chad,Africa,39.00,5703.00,62.00,596.00,93.00
Chad,Africa,87.00,5703.00,62.00,596.00,93.00
Chad,Africa,75.00,5703.00,62.00,596.00,93.00
Chad,Africa,58.00,5703.00,62.00,596.00,93.00
Chad,Africa,61.00,5703.00,62.00,596.00,93.00
Chad,Africa,49.00,5703.00,62.00,596.00,93.00
Chad,Africa,50.00,5703.00,62.00,596.00,93.00
Chad,Africa,45.00,5703.00,62.00,596.00,93.00
Chad,Africa,40.00,5703.00,62.00,596.00,93.00
Chad,Africa,43.00,5703.00,62.00,596.00,93.00
Chad,Africa,45.00,5703.00,62.00,596.00,93.00
Chad,Africa,120.00,5703.00,62.00,596.00,93.00
Chad,Africa,125.00,5703.00,62.00,596.00,93.00
Chad,Africa,198.00,5703.00,62.00,596.00,93.00
Chad,Africa,324.00,5703.00,62.00,596.00,93.00
Chad,Africa,358.00,5703.00,62.00,596.00,93.00
Chad,Africa,266.00,5703.00,62.00,596.00,93.00
Chad,Africa,224.00,5703.00,62.00,596.00,93.00
Chad,Africa,112.00,5703.00,62.00,596.00,93.00
Chad,Africa,148.00,5703.00,62.00,596.00,93.00
Chad,Africa,204.00,5703.00,62.00,596.00,93.00
Chad,Africa,124.00,5703.00,62.00,596.00,93.00
Chad,Africa,204.00,5703.00,62.00,596.00,93.00
Chad,Africa,132.00,5703.00,62.00,596.00,93.00
Chad,Africa,111.00,5703.00,62.00,596.00,93.00
Chad,Africa,86.00,5703.00,62.00,596.00,93.00
Chad,Africa,89.00,5703.00,62.00,596.00,93.00
Chad,Africa,41.00,5703.00,62.00,596.00,93.00
Chad,Africa,70.00,5703.00,62.00,596.00,93.00
Chad,Africa,64.00,5703.00,62.00,596.00,93.00
Chad,Africa,58.00,5703.00,62.00,596.00,93.00
Chad,Africa,49.00,5703.00,62.00,596.00,93.00
Chad,Africa,27.00,5703.00,62.00,596.00,93.00
Chad,Africa,20.00,5703.00,62.00,596.00,93.00
Chad,Africa,5.00,5703.00,62.00,596.00,93.00
Chad,Africa,10.00,5703.00,62.00,596.00,93.00
Chad,Africa,3.00,5703.00,62.00,596.00,93.00
Chad,Africa,4.00,5703.00,62.00,596.00,93.00
Chad,Africa,5.00,5703.00,62.00,596.00,93.00
Chad,Africa,1.00,5703.00,62.00,596.00,93.00
Chad,Africa,2.00,5703.00,62.00,596.00,93.00
Chad,Africa,10.00,5703.00,62.00,596.00,93.00
Chad,Africa,5.00,5703.00,62.00,596.00,93.00
Chad,Africa,4.00,5703.00,62.00,596.00,93.00
Chad,Africa,7.00,5703.00,62.00,596.00,93.00
Chad,Africa,2.00,5703.00,62.00,596.00,93.00
Chad,Africa,3.00,5703.00,62.00,596.00,93.00
Chad,Africa,6.00,5703.00,62.00,596.00,93.00
Chad,Africa,5.00,5703.00,62.00,596.00,93.00
Chad,Africa,20.00,5703.00,62.00,596.00,93.00
Chad,Africa,13.00,5703.00,62.00,596.00,93.00
Chad,Africa,3.00,5703.00,62.00,596.00,93.00
Chad,Africa,12.00,5703.00,62.00,596.00,93.00
Chad,Africa,15.00,5703.00,62.00,596.00,93.00
Chad,Africa,0.00,5703.00,62.00,596.00,93.00
Chad,Africa,10.00,5703.00,62.00,596.00,93.00
Chad,Africa,36.00,5703.00,62.00,596.00,93.00
Chad,Africa,2.00,5703.00,62.00,596.00,93.00
Chad,Africa,0.00,5703.00,62.00,596.00,93.00
Chad,Africa,0.00,5703.00,62.00,596.00,93.00
Chad,Africa,0.00,5703.00,62.00,596.00,93.00
Chad,Africa,596.00,5703.00,62.00,596.00,93.00
Chad,Africa,0.00,5703.00,62.00,596.00,93.00
Chad,Africa,0.00,5703.00,62.00,596.00,93.00
Chile,America,10.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,65.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,557.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,1507.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,2332.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,2742.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,2875.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,3243.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,6332.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9203.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,14915.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,25321.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,30586.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,34462.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,40143.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,68062.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,29627.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,23550.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,19509.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,15889.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,14860.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,13941.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,13325.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,12890.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,11719.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,12309.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,12536.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,12238.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,11526.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,11627.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,12278.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,11192.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,10389.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,10303.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9801.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9694.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9715.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9367.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9790.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9952.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,11537.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,15569.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,14540.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,16163.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,27701.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,27858.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,29428.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,27710.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,24462.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,24191.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,23468.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,26761.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,30763.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,35698.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,41863.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,46390.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,48128.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,50308.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,48420.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,44274.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,40201.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,36993.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,33740.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,48713.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,49085.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,50538.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,47779.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,34355.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,34119.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,21471.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,17015.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,11260.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,9462.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,7507.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,6464.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,5616.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,4462.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,3936.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,3196.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,3014.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,3206.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,4618.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,4892.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,6127.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,8682.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,11386.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,13335.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,14656.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,17325.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,16538.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,16060.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,12683.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,10117.00,1792902.00,19073.00,68062.00,14952.00
Chile,America,8737.00,1792902.00,19073.00,68062.00,14952.00
China,Asia,59.00,112989.00,1097.00,30412.00,3989.00
China,Asia,0.00,112989.00,1097.00,30412.00,3989.00
China,Asia,176.00,112989.00,1097.00,30412.00,3989.00
China,Asia,2540.00,112989.00,1097.00,30412.00,3989.00
China,Asia,14436.00,112989.00,1097.00,30412.00,3989.00
China,Asia,22995.00,112989.00,1097.00,30412.00,3989.00
China,Asia,30412.00,112989.00,1097.00,30412.00,3989.00
China,Asia,6616.00,112989.00,1097.00,30412.00,3989.00
China,Asia,2900.00,112989.00,1097.00,30412.00,3989.00
China,Asia,725.00,112989.00,1097.00,30412.00,3989.00
China,Asia,161.00,112989.00,1097.00,30412.00,3989.00
China,Asia,464.00,112989.00,1097.00,30412.00,3989.00
China,Asia,673.00,112989.00,1097.00,30412.00,3989.00
China,Asia,485.00,112989.00,1097.00,30412.00,3989.00
China,Asia,567.00,112989.00,1097.00,30412.00,3989.00
China,Asia,608.00,112989.00,1097.00,30412.00,3989.00
China,Asia,95.00,112989.00,1097.00,30412.00,3989.00
China,Asia,52.00,112989.00,1097.00,30412.00,3989.00
China,Asia,46.00,112989.00,1097.00,30412.00,3989.00
China,Asia,44.00,112989.00,1097.00,30412.00,3989.00
China,Asia,41.00,112989.00,1097.00,30412.00,3989.00
China,Asia,52.00,112989.00,1097.00,30412.00,3989.00
China,Asia,44.00,112989.00,1097.00,30412.00,3989.00
China,Asia,144.00,112989.00,1097.00,30412.00,3989.00
China,Asia,237.00,112989.00,1097.00,30412.00,3989.00
China,Asia,185.00,112989.00,1097.00,30412.00,3989.00
China,Asia,114.00,112989.00,1097.00,30412.00,3989.00
China,Asia,246.00,112989.00,1097.00,30412.00,3989.00
China,Asia,496.00,112989.00,1097.00,30412.00,3989.00
China,Asia,957.00,112989.00,1097.00,30412.00,3989.00
China,Asia,1415.00,112989.00,1097.00,30412.00,3989.00
China,Asia,808.00,112989.00,1097.00,30412.00,3989.00
China,Asia,582.00,112989.00,1097.00,30412.00,3989.00
China,Asia,320.00,112989.00,1097.00,30412.00,3989.00
China,Asia,200.00,112989.00,1097.00,30412.00,3989.00
China,Asia,163.00,112989.00,1097.00,30412.00,3989.00
China,Asia,139.00,112989.00,1097.00,30412.00,3989.00
China,Asia,172.00,112989.00,1097.00,30412.00,3989.00
China,Asia,114.00,112989.00,1097.00,30412.00,3989.00
China,Asia,146.00,112989.00,1097.00,30412.00,3989.00
China,Asia,183.00,112989.00,1097.00,30412.00,3989.00
China,Asia,160.00,112989.00,1097.00,30412.00,3989.00
China,Asia,179.00,112989.00,1097.00,30412.00,3989.00
China,Asia,196.00,112989.00,1097.00,30412.00,3989.00
China,Asia,213.00,112989.00,1097.00,30412.00,3989.00
China,Asia,76.00,112989.00,1097.00,30412.00,3989.00
China,Asia,95.00,112989.00,1097.00,30412.00,3989.00
China,Asia,83.00,112989.00,1097.00,30412.00,3989.00
China,Asia,104.00,112989.00,1097.00,30412.00,3989.00
China,Asia,103.00,112989.00,1097.00,30412.00,3989.00
China,Asia,3029.00,112989.00,1097.00,30412.00,3989.00
China,Asia,245.00,112989.00,1097.00,30412.00,3989.00
China,Asia,918.00,112989.00,1097.00,30412.00,3989.00
China,Asia,611.00,112989.00,1097.00,30412.00,3989.00
China,Asia,1115.00,112989.00,1097.00,30412.00,3989.00
China,Asia,1308.00,112989.00,1097.00,30412.00,3989.00
China,Asia,816.00,112989.00,1097.00,30412.00,3989.00
China,Asia,325.00,112989.00,1097.00,30412.00,3989.00
China,Asia,211.00,112989.00,1097.00,30412.00,3989.00
China,Asia,175.00,112989.00,1097.00,30412.00,3989.00
China,Asia,191.00,112989.00,1097.00,30412.00,3989.00
China,Asia,167.00,112989.00,1097.00,30412.00,3989.00
China,Asia,241.00,112989.00,1097.00,30412.00,3989.00
China,Asia,178.00,112989.00,1097.00,30412.00,3989.00
China,Asia,125.00,112989.00,1097.00,30412.00,3989.00
China,Asia,184.00,112989.00,1097.00,30412.00,3989.00
China,Asia,196.00,112989.00,1097.00,30412.00,3989.00
China,Asia,186.00,112989.00,1097.00,30412.00,3989.00
China,Asia,142.00,112989.00,1097.00,30412.00,3989.00
China,Asia,146.00,112989.00,1097.00,30412.00,3989.00
China,Asia,95.00,112989.00,1097.00,30412.00,3989.00
China,Asia,121.00,112989.00,1097.00,30412.00,3989.00
China,Asia,127.00,112989.00,1097.00,30412.00,3989.00
China,Asia,114.00,112989.00,1097.00,30412.00,3989.00
China,Asia,189.00,112989.00,1097.00,30412.00,3989.00
China,Asia,204.00,112989.00,1097.00,30412.00,3989.00
China,Asia,166.00,112989.00,1097.00,30412.00,3989.00
China,Asia,178.00,112989.00,1097.00,30412.00,3989.00
China,Asia,142.00,112989.00,1097.00,30412.00,3989.00
China,Asia,206.00,112989.00,1097.00,30412.00,3989.00
China,Asia,218.00,112989.00,1097.00,30412.00,3989.00
China,Asia,352.00,112989.00,1097.00,30412.00,3989.00
China,Asia,415.00,112989.00,1097.00,30412.00,3989.00
China,Asia,845.00,112989.00,1097.00,30412.00,3989.00
China,Asia,624.00,112989.00,1097.00,30412.00,3989.00
China,Asia,246.00,112989.00,1097.00,30412.00,3989.00
China,Asia,240.00,112989.00,1097.00,30412.00,3989.00
China,Asia,200.00,112989.00,1097.00,30412.00,3989.00
China,Asia,245.00,112989.00,1097.00,30412.00,3989.00
China,Asia,504.00,112989.00,1097.00,30412.00,3989.00
China,Asia,348.00,112989.00,1097.00,30412.00,3989.00
China,Asia,246.00,112989.00,1097.00,30412.00,3989.00
China,Asia,206.00,112989.00,1097.00,30412.00,3989.00
China,Asia,160.00,112989.00,1097.00,30412.00,3989.00
China,Asia,276.00,112989.00,1097.00,30412.00,3989.00
China,Asia,469.00,112989.00,1097.00,30412.00,3989.00
China,Asia,602.00,112989.00,1097.00,30412.00,3989.00
China,Asia,512.00,112989.00,1097.00,30412.00,3989.00
China,Asia,206.00,112989.00,1097.00,30412.00,3989.00
China,Asia,190.00,112989.00,1097.00,30412.00,3989.00
China,Asia,607.00,112989.00,1097.00,30412.00,3989.00
China,Asia,562.00,112989.00,1097.00,30412.00,3989.00
